ID,NOMBRE,ACTIVO,SUPER_TIPO,TIPO,ISO_DIVIPOLA
1963,SUESCA,S,760,Municipio-Ciudad-ect,25772
1962,SUBACHOQUE,S,760,Municipio-Ciudad-ect,25769
1961,SOPÓ,S,760,Municipio-Ciudad-ect,25758
1960,SOACHA,S,760,Municipio-Ciudad-ect,25754
1959,SIMIJACA,S,760,Municipio-Ciudad-ect,25745
1958,SILVANIA,S,760,Municipio-Ciudad-ect,25743
1957,SIBATÉ,S,760,Municipio-Ciudad-ect,25740
1956,SESQUILÉ,S,760,Municipio-Ciudad-ect,25736
1955,SASAIMA,S,760,Municipio-Ciudad-ect,25718
1954,SAN JUAN DE RIOSECO,S,760,Municipio-Ciudad-ect,25662
1953,SAN FRANCISCO,S,760,Municipio-Ciudad-ect,25658
1952,SAN CAYETANO,S,760,Municipio-Ciudad-ect,25653
1951,SAN BERNARDO,S,760,Municipio-Ciudad-ect,25649
1950,SAN ANTONIO DEL TEQUENDAMA,S,760,Municipio-Ciudad-ect,25645
1949,RICAURTE,S,760,Municipio-Ciudad-ect,25612
1948,RAFAEL,N,760,Municipio-Ciudad-ect,999
1947,QUIPILE,S,760,Municipio-Ciudad-ect,25596
1946,QUETAME,S,760,Municipio-Ciudad-ect,25594
1945,QUEBRADANEGRA,S,760,Municipio-Ciudad-ect,25592
1944,PULÍ,S,760,Municipio-Ciudad-ect,25580
1943,PUERTO SALGAR,S,760,Municipio-Ciudad-ect,25572
1942,PASCA,S,760,Municipio-Ciudad-ect,25535
1941,PARATEBUENO,S,760,Municipio-Ciudad-ect,25530
1940,PANDI,S,760,Municipio-Ciudad-ect,25524
1939,PAIME,S,760,Municipio-Ciudad-ect,25518
1938,PACHO,S,760,Municipio-Ciudad-ect,25513
1937,VENECIA,S,760,Municipio-Ciudad-ect,25506
1936,NOCAIMA,S,760,Municipio-Ciudad-ect,25491
1935,NIMAIMA,S,760,Municipio-Ciudad-ect,25489
1934,NILO,S,760,Municipio-Ciudad-ect,25488
1933,NEMOCÓN,S,760,Municipio-Ciudad-ect,25486
1932,NARIÑO,S,760,Municipio-Ciudad-ect,25483
1931,MOSQUERA,S,760,Municipio-Ciudad-ect,25473
1930,MEDINA,S,760,Municipio-Ciudad-ect,25438
1929,MANTA,S,760,Municipio-Ciudad-ect,25436
1928,MADRID,S,760,Municipio-Ciudad-ect,25430
1927,MACHETÁ,S,760,Municipio-Ciudad-ect,25426
1926,LENGUAZAQUE,S,760,Municipio-Ciudad-ect,25407
1925,LA VEGA,S,760,Municipio-Ciudad-ect,25402
1924,LA PEÑA,S,760,Municipio-Ciudad-ect,25398
1923,LA PALMA,S,760,Municipio-Ciudad-ect,25394
1922,LA MESA,S,760,Municipio-Ciudad-ect,25386
1921,LA CALERA,S,760,Municipio-Ciudad-ect,25377
1920,JUNÍN,S,760,Municipio-Ciudad-ect,25372
1919,JERUSALÉN,S,760,Municipio-Ciudad-ect,25368
1918,GUTIÉRREZ,S,760,Municipio-Ciudad-ect,25339
1917,GUAYABETAL,S,760,Municipio-Ciudad-ect,25335
1916,GUAYABAL DE SÍQUIMA,S,760,Municipio-Ciudad-ect,25328
1915,GUATAVITA,S,760,Municipio-Ciudad-ect,25326
1914,GUATAQUÍ,S,760,Municipio-Ciudad-ect,25324
1913,GUASCA,S,760,Municipio-Ciudad-ect,25322
1912,GUADUAS,S,760,Municipio-Ciudad-ect,25320
1911,GUACHETÁ,S,760,Municipio-Ciudad-ect,25317
1910,GRANADA,S,760,Municipio-Ciudad-ect,25312
1909,GIRARDOT,S,760,Municipio-Ciudad-ect,25307
1908,GAMA,S,760,Municipio-Ciudad-ect,25299
1907,GACHETÁ,S,760,Municipio-Ciudad-ect,25297
1906,GACHANCIPÁ,S,760,Municipio-Ciudad-ect,25295
1905,GACHALÁ,S,760,Municipio-Ciudad-ect,25293
1904,FUSAGASUGÁ,S,760,Municipio-Ciudad-ect,25290
1903,FÚQUENE,S,760,Municipio-Ciudad-ect,25288
1902,FUNZA,S,760,Municipio-Ciudad-ect,25286
1901,FOSCA,S,760,Municipio-Ciudad-ect,25281
1900,FÓMEQUE,S,760,Municipio-Ciudad-ect,25279
1899,FACATATIVÁ,S,760,Municipio-Ciudad-ect,25269
1898,EL ROSAL,S,760,Municipio-Ciudad-ect,25260
1897,EL PEÑÓN,S,760,Municipio-Ciudad-ect,25258
1896,EL COLEGIO,S,760,Municipio-Ciudad-ect,25245
1895,CUCUNUBÁ,S,760,Municipio-Ciudad-ect,25224
1894,COTA,S,760,Municipio-Ciudad-ect,25214
1893,COGUA,S,760,Municipio-Ciudad-ect,25200
1892,CHOCONTÁ,S,760,Municipio-Ciudad-ect,25183
1891,CHOACHÍ,S,760,Municipio-Ciudad-ect,25181
1890,CHIPAQUE,S,760,Municipio-Ciudad-ect,25178
1889,CHÍA,S,760,Municipio-Ciudad-ect,25175
1888,CHAGUANÍ,S,760,Municipio-Ciudad-ect,25168
1887,CARMEN DE CARUPA,S,760,Municipio-Ciudad-ect,25154
1886,CÁQUEZA,S,760,Municipio-Ciudad-ect,25151
1885,CAPARRAPÍ,S,760,Municipio-Ciudad-ect,25148
1884,CAJICÁ,S,760,Municipio-Ciudad-ect,25126
1883,CACHIPAY,S,760,Municipio-Ciudad-ect,25123
1882,CABRERA,S,760,Municipio-Ciudad-ect,25120
1881,BOJACÁ,S,760,Municipio-Ciudad-ect,25099
1880,BITUIMA,S,760,Municipio-Ciudad-ect,25095
1879,BELTRÁN,S,760,Municipio-Ciudad-ect,25086
1878,ARBELÁEZ,S,760,Municipio-Ciudad-ect,25053
1877,ANOLAIMA,S,760,Municipio-Ciudad-ect,25040
1876,ANAPOIMA,S,760,Municipio-Ciudad-ect,25035
1875,ALBÁN,S,760,Municipio-Ciudad-ect,25019
1874,AGUA DE DIOS,S,760,Municipio-Ciudad-ect,25001
1873,VALENCIA,S,759,Municipio-Ciudad-ect,23855
1872,TIERRALTA,S,759,Municipio-Ciudad-ect,23807
1871,SAN PELAYO,S,759,Municipio-Ciudad-ect,23686
1870,SAN CARLOS,S,759,Municipio-Ciudad-ect,23678
1869,SAN BERNARDO DEL VIENTO,S,759,Municipio-Ciudad-ect,23675
1868,SAN ANTERO,S,759,Municipio-Ciudad-ect,23672
1867,SAN ANDRÉS DE SOTAVENTO,S,759,Municipio-Ciudad-ect,23670
1866,SAHAGÚN,S,759,Municipio-Ciudad-ect,23660
1865,PURÍSIMA DE LA CONCEPCIÓN,S,759,Municipio-Ciudad-ect,23586
1864,PUERTO LIBERTADOR,S,759,Municipio-Ciudad-ect,23580
1863,PUERTO ESCONDIDO,S,759,Municipio-Ciudad-ect,23574
1862,PUEBLO NUEVO,S,759,Municipio-Ciudad-ect,23570
1861,PLANETA RICA,S,759,Municipio-Ciudad-ect,23555
1860,MOÑITOS,S,759,Municipio-Ciudad-ect,23500
1859,MONTELÍBANO,S,759,Municipio-Ciudad-ect,23466
1858,MOMIL,S,759,Municipio-Ciudad-ect,23464
1857,LOS CÓRDOBAS,S,759,Municipio-Ciudad-ect,23419
1856,LORICA,S,759,Municipio-Ciudad-ect,23417
1855,LA APARTADA,S,759,Municipio-Ciudad-ect,23350
1854,COTORRA,S,759,Municipio-Ciudad-ect,23300
1853,CIÉNAGA DE ORO,S,759,Municipio-Ciudad-ect,23189
1852,CHINÚ,S,759,Municipio-Ciudad-ect,23182
1851,CHIMÁ,S,759,Municipio-Ciudad-ect,23168
1850,CERETÉ,S,759,Municipio-Ciudad-ect,23162
1849,CANALETE,S,759,Municipio-Ciudad-ect,23090
1848,BUENAVISTA,S,759,Municipio-Ciudad-ect,23079
1847,AYAPEL,S,759,Municipio-Ciudad-ect,23068
1846,MONTERÍA,S,759,Municipio-Ciudad-ect,23001
1845,TADÓ,S,758,Municipio-Ciudad-ect,27787
1844,SIPÍ,S,758,Municipio-Ciudad-ect,27745
1843,SAN JOSÉ DEL PALMAR,S,758,Municipio-Ciudad-ect,27660
1842,RIOSUCIO,S,758,Municipio-Ciudad-ect,27615
1841,NUQUÍ,S,758,Municipio-Ciudad-ect,27495
1840,NÓVITA,S,758,Municipio-Ciudad-ect,27491
1839,LLORÓ,S,758,Municipio-Ciudad-ect,27413
1838,JURADÓ,S,758,Municipio-Ciudad-ect,27372
1837,ISTMINA,S,758,Municipio-Ciudad-ect,27361
1836,EL LITORAL DEL SAN JUAN,S,758,Municipio-Ciudad-ect,27250
1835,EL CARMEN DE ATRATO,S,758,Municipio-Ciudad-ect,27245
1834,CONDOTO,S,758,Municipio-Ciudad-ect,27205
1833,EL CANTÓN DEL SAN PABLO,S,758,Municipio-Ciudad-ect,27135
1832,BOJAYÁ,S,758,Municipio-Ciudad-ect,27099
1831,BAJO BAUDÓ,S,758,Municipio-Ciudad-ect,27077
1830,BAHÍA SOLANO,S,758,Municipio-Ciudad-ect,27075
1829,BAGADÓ,S,758,Municipio-Ciudad-ect,27073
1828,ATRATO,S,758,Municipio-Ciudad-ect,27050
1827,ALTO BAUDÓ,S,758,Municipio-Ciudad-ect,27025
1826,ACANDÍ,S,758,Municipio-Ciudad-ect,27006
1825,QUIBDÓ,S,758,Municipio-Ciudad-ect,27001
1824,UNGUÍA,S,758,Municipio-Ciudad-ect,27800
1823,TAMALAMEQUE,S,757,Municipio-Ciudad-ect,20787
1822,SAN MARTÍN,S,757,Municipio-Ciudad-ect,20770
1821,SAN DIEGO,S,757,Municipio-Ciudad-ect,20750
1820,SAN ALBERTO,S,757,Municipio-Ciudad-ect,20710
1819,LA PAZ,S,757,Municipio-Ciudad-ect,20621
1818,RÍO DE ORO,S,757,Municipio-Ciudad-ect,20614
1817,PUEBLO BELLO,S,757,Municipio-Ciudad-ect,20570
1816,PELAYA,S,757,Municipio-Ciudad-ect,20550
1815,PAILITAS,S,757,Municipio-Ciudad-ect,20517
1814,MANAURE BALCÓN DEL CESAR,S,757,Municipio-Ciudad-ect,20443
1813,LA JAGUA DE IBIRICO,S,757,Municipio-Ciudad-ect,20400
1812,LA GLORIA,S,757,Municipio-Ciudad-ect,20383
1811,GONZÁLEZ,S,757,Municipio-Ciudad-ect,20310
1810,GAMARRA,S,757,Municipio-Ciudad-ect,20295
1809,EL PASO,S,757,Municipio-Ciudad-ect,20250
1808,EL COPEY,S,757,Municipio-Ciudad-ect,20238
1807,CURUMANÍ,S,757,Municipio-Ciudad-ect,20228
1806,CHIRIGUANÁ,S,757,Municipio-Ciudad-ect,20178
1805,CHIMICHAGUA,S,757,Municipio-Ciudad-ect,20175
1804,BOSCONIA,S,757,Municipio-Ciudad-ect,20060
1803,BECERRIL,S,757,Municipio-Ciudad-ect,20045
1802,ASTREA,S,757,Municipio-Ciudad-ect,20032
1801,AGUSTÍN CODAZZI,S,757,Municipio-Ciudad-ect,20013
1800,AGUACHICA,S,757,Municipio-Ciudad-ect,20011
1799,VALLEDUPAR,S,757,Municipio-Ciudad-ect,20001
1798,TOTORÓ,S,756,Municipio-Ciudad-ect,19824
1797,TORIBÍO,S,756,Municipio-Ciudad-ect,19821
1796,TIMBIQUÍ,S,756,Municipio-Ciudad-ect,19809
1795,TIMBÍO,S,756,Municipio-Ciudad-ect,19807
1794,SUÁREZ,S,756,Municipio-Ciudad-ect,19780
1793,SOTARA,S,756,Municipio-Ciudad-ect,19760
1792,SILVIA,S,756,Municipio-Ciudad-ect,19743
1791,SANTA ROSA,S,756,Municipio-Ciudad-ect,19701
1790,SANTANDER DE QUILICHAO,S,756,Municipio-Ciudad-ect,19698
1789,SAN SEBASTIÁN,S,756,Municipio-Ciudad-ect,19693
1788,ROSAS,S,756,Municipio-Ciudad-ect,19622
1787,PURACÉ,S,756,Municipio-Ciudad-ect,19585
1786,PUERTO TEJADA,S,756,Municipio-Ciudad-ect,19573
1785,PIENDAMÓ - TUNÍA,S,756,Municipio-Ciudad-ect,19548
1784,PIAMONTE,S,756,Municipio-Ciudad-ect,19533
1783,PATÍA,S,756,Municipio-Ciudad-ect,19532
1782,PÁEZ,S,756,Municipio-Ciudad-ect,19517
1781,PADILLA,S,756,Municipio-Ciudad-ect,19513
1780,MORALES,S,756,Municipio-Ciudad-ect,19473
1779,MIRANDA,S,756,Municipio-Ciudad-ect,19455
1778,MERCADERES,S,756,Municipio-Ciudad-ect,19450
1777,LÓPEZ DE MICAY,S,756,Municipio-Ciudad-ect,19418
1776,LA VEGA,S,756,Municipio-Ciudad-ect,19397
1775,LA SIERRA,S,756,Municipio-Ciudad-ect,19392
1774,JAMBALÓ,S,756,Municipio-Ciudad-ect,19364
1773,INZÁ,S,756,Municipio-Ciudad-ect,19355
1772,GUAPÍ,S,756,Municipio-Ciudad-ect,19318
1771,FLORENCIA,S,756,Municipio-Ciudad-ect,19290
1770,EL TAMBO,S,756,Municipio-Ciudad-ect,19256
1769,CORINTO,S,756,Municipio-Ciudad-ect,19212
1768,CALOTO,S,756,Municipio-Ciudad-ect,19142
1767,CALDONO,S,756,Municipio-Ciudad-ect,19137
1766,CAJIBÍO,S,756,Municipio-Ciudad-ect,19130
1765,BUENOS AIRES,S,756,Municipio-Ciudad-ect,19110
1764,BOLÍVAR,S,756,Municipio-Ciudad-ect,19100
1763,BALBOA,S,756,Municipio-Ciudad-ect,19075
1762,ARGELIA,S,756,Municipio-Ciudad-ect,19050
1761,ALMAGUER,S,756,Municipio-Ciudad-ect,19022
1760,POPAYÁN,S,756,Municipio-Ciudad-ect,19001
1759,VILLANUEVA,S,755,Municipio-Ciudad-ect,85440
1758,TRINIDAD,S,755,Municipio-Ciudad-ect,85430
1757,TAURAMENA,S,755,Municipio-Ciudad-ect,85410
1756,TÁMARA,S,755,Municipio-Ciudad-ect,85400
1755,SAN LUIS DE PALENQUE,S,755,Municipio-Ciudad-ect,85325
1754,SÁCAMA,S,755,Municipio-Ciudad-ect,85315
1753,SABANALARGA,S,755,Municipio-Ciudad-ect,85300
1752,RECETOR,S,755,Municipio-Ciudad-ect,85279
1751,PORE,S,755,Municipio-Ciudad-ect,85263
1750,PAZ DE ARIPORO,S,755,Municipio-Ciudad-ect,85250
1749,OROCUÉ,S,755,Municipio-Ciudad-ect,85230
1748,NUNCHÍA,S,755,Municipio-Ciudad-ect,85225
1747,MONTERREY,S,755,Municipio-Ciudad-ect,85162
1746,MANÍ,S,755,Municipio-Ciudad-ect,85139
1745,LA SALINA,S,755,Municipio-Ciudad-ect,85136
1744,HATO COROZAL,S,755,Municipio-Ciudad-ect,85125
1743,CHÁMEZA,S,755,Municipio-Ciudad-ect,85015
1742,AGUAZUL,S,755,Municipio-Ciudad-ect,85010
1741,YOPAL,S,755,Municipio-Ciudad-ect,85001
1740,VITERBO,S,754,Municipio-Ciudad-ect,17877
1739,VILLAMARÍA,S,754,Municipio-Ciudad-ect,17873
1738,VICTORIA,S,754,Municipio-Ciudad-ect,17867
1737,SUPÍA,S,754,Municipio-Ciudad-ect,17777
1736,SAN JOSÉ,S,754,Municipio-Ciudad-ect,17665
1735,SAMANÁ,S,754,Municipio-Ciudad-ect,17662
1734,SALAMINA,S,754,Municipio-Ciudad-ect,17653
1733,RISARALDA,S,754,Municipio-Ciudad-ect,17616
1732,RIOSUCIO,S,754,Municipio-Ciudad-ect,17614
1731,PENSILVANIA,S,754,Municipio-Ciudad-ect,17541
1730,PALESTINA,S,754,Municipio-Ciudad-ect,17524
1729,PÁCORA,S,754,Municipio-Ciudad-ect,17513
1728,NEIRA,S,754,Municipio-Ciudad-ect,17486
1727,MARULANDA,S,754,Municipio-Ciudad-ect,17446
1726,MARQUETALIA,S,754,Municipio-Ciudad-ect,17444
1725,MARMATO,S,754,Municipio-Ciudad-ect,17442
1724,MANZANARES,S,754,Municipio-Ciudad-ect,17433
1723,LA MERCED,S,754,Municipio-Ciudad-ect,17388
1722,LA DORADA,S,754,Municipio-Ciudad-ect,17380
1721,FILADELFIA,S,754,Municipio-Ciudad-ect,17272
1720,CHINCHINÁ,S,754,Municipio-Ciudad-ect,17174
1719,BELALCÁZAR,S,754,Municipio-Ciudad-ect,17088
1718,ARANZAZU,S,754,Municipio-Ciudad-ect,17050
1717,ANSERMA,S,754,Municipio-Ciudad-ect,17042
1716,AGUADAS,S,754,Municipio-Ciudad-ect,17013
1715,MANIZALES,S,754,Municipio-Ciudad-ect,17001
1714,ZETAQUIRA,S,753,Municipio-Ciudad-ect,15897
1713,VIRACACHÁ,S,753,Municipio-Ciudad-ect,15879
1712,VENTAQUEMADA,S,753,Municipio-Ciudad-ect,15861
1711,ÚMBITA,S,753,Municipio-Ciudad-ect,15842
1710,TUTAZÁ,S,753,Municipio-Ciudad-ect,15839
1709,TUTA,S,753,Municipio-Ciudad-ect,15837
1708,TURMEQUÉ,S,753,Municipio-Ciudad-ect,15835
1707,TUNUNGUÁ,S,753,Municipio-Ciudad-ect,15832
1706,TOTA,S,753,Municipio-Ciudad-ect,15822
1705,TÓPAGA,S,753,Municipio-Ciudad-ect,15820
1704,TOGÜÍ,S,753,Municipio-Ciudad-ect,15816
1703,TOCA,S,753,Municipio-Ciudad-ect,15814
1702,TIPACOQUE,S,753,Municipio-Ciudad-ect,15810
1701,TINJACÁ,S,753,Municipio-Ciudad-ect,15808
1700,TIBASOSA,S,753,Municipio-Ciudad-ect,15806
1699,TIBANÁ,S,753,Municipio-Ciudad-ect,15804
1698,TENZA,S,753,Municipio-Ciudad-ect,15798
1697,TASCO,S,753,Municipio-Ciudad-ect,15790
1696,SUTATENZA,S,753,Municipio-Ciudad-ect,15778
1695,SUTAMARCHÁN,S,753,Municipio-Ciudad-ect,15776
1694,SUSACÓN,S,753,Municipio-Ciudad-ect,15774
1693,SORACÁ,S,753,Municipio-Ciudad-ect,15764
1692,SOTAQUIRÁ,S,753,Municipio-Ciudad-ect,15763
1691,SORA,S,753,Municipio-Ciudad-ect,15762
1690,SOMONDOCO,S,753,Municipio-Ciudad-ect,15761
1689,SOGAMOSO,S,753,Municipio-Ciudad-ect,15759
1688,SOCHA,S,753,Municipio-Ciudad-ect,15757
1687,SOCOTÁ,S,753,Municipio-Ciudad-ect,15755
1686,SOATÁ,S,753,Municipio-Ciudad-ect,15753
1685,SIACHOQUE,S,753,Municipio-Ciudad-ect,15740
1684,SATIVASUR,S,753,Municipio-Ciudad-ect,15723
1683,SATIVANORTE,S,753,Municipio-Ciudad-ect,15720
1682,SANTA SOFÍA,S,753,Municipio-Ciudad-ect,15696
1681,SANTA ROSA DE VITERBO,S,753,Municipio-Ciudad-ect,15693
1680,SANTA MARÍA,S,753,Municipio-Ciudad-ect,15690
1679,SANTANA,S,753,Municipio-Ciudad-ect,15686
1678,SAN PABLO DE BORBUR,S,753,Municipio-Ciudad-ect,15681
1677,SAN MIGUEL DE SEMA,S,753,Municipio-Ciudad-ect,15676
1676,SAN MATEO,S,753,Municipio-Ciudad-ect,15673
1675,SAN LUIS DE GACENO,S,753,Municipio-Ciudad-ect,15667
1674,SAN JOSÉ DE PARE,S,753,Municipio-Ciudad-ect,15664
1673,SAN EDUARDO,S,753,Municipio-Ciudad-ect,15660
1672,SAMACÁ,S,753,Municipio-Ciudad-ect,15646
1671,SÁCHICA,S,753,Municipio-Ciudad-ect,15638
1670,SABOYÁ,S,753,Municipio-Ciudad-ect,15632
1669,RONDÓN,S,753,Municipio-Ciudad-ect,15621
1668,RÁQUIRA,S,753,Municipio-Ciudad-ect,15600
1667,RAMIRIQUÍ,S,753,Municipio-Ciudad-ect,15599
1666,QUÍPAMA,S,753,Municipio-Ciudad-ect,15580
1665,PUERTO BOYACÁ,S,753,Municipio-Ciudad-ect,15572
1664,PISBA,S,753,Municipio-Ciudad-ect,15550
1663,PESCA,S,753,Municipio-Ciudad-ect,15542
1662,PAZ DE RÍO,S,753,Municipio-Ciudad-ect,15537
1661,PAYA,S,753,Municipio-Ciudad-ect,15533
1660,PAUNA,S,753,Municipio-Ciudad-ect,15531
1659,PANQUEBA,S,753,Municipio-Ciudad-ect,15522
1658,PAJARITO,S,753,Municipio-Ciudad-ect,15518
1657,PAIPA,S,753,Municipio-Ciudad-ect,15516
1656,PÁEZ,S,753,Municipio-Ciudad-ect,15514
1655,PACHAVITA,S,753,Municipio-Ciudad-ect,15511
1654,OTANCHE,S,753,Municipio-Ciudad-ect,15507
1653,OICATÁ,S,753,Municipio-Ciudad-ect,15500
1652,NUEVO COLÓN,S,753,Municipio-Ciudad-ect,15494
1651,NOBSA,S,753,Municipio-Ciudad-ect,15491
1650,MUZO,S,753,Municipio-Ciudad-ect,15480
1649,MOTAVITA,S,753,Municipio-Ciudad-ect,15476
1648,MONIQUIRÁ,S,753,Municipio-Ciudad-ect,15469
1647,MONGUÍ,S,753,Municipio-Ciudad-ect,15466
1646,MONGUA,S,753,Municipio-Ciudad-ect,15464
1645,MIRAFLORES,S,753,Municipio-Ciudad-ect,15455
1644,MARIPÍ,S,753,Municipio-Ciudad-ect,15442
1643,MACANAL,S,753,Municipio-Ciudad-ect,15425
1642,VILLA DE LEYVA,S,753,Municipio-Ciudad-ect,15407
1641,LA UVITA,S,753,Municipio-Ciudad-ect,15403
1640,LA VICTORIA,S,753,Municipio-Ciudad-ect,15401
1639,LA CAPILLA,S,753,Municipio-Ciudad-ect,15380
1638,LABRANZAGRANDE,S,753,Municipio-Ciudad-ect,15377
1637,JERICÓ,S,753,Municipio-Ciudad-ect,15368
1636,JENESANO,S,753,Municipio-Ciudad-ect,15367
1635,IZA,S,753,Municipio-Ciudad-ect,15362
1634,GÜICÁN DE LA SIERRA,S,753,Municipio-Ciudad-ect,15332
1633,GUAYATÁ,S,753,Municipio-Ciudad-ect,15325
1632,GUATEQUE,S,753,Municipio-Ciudad-ect,15322
1631,GUACAMAYAS,S,753,Municipio-Ciudad-ect,15317
1630,GARAGOA,S,753,Municipio-Ciudad-ect,15299
1629,GÁMEZA,S,753,Municipio-Ciudad-ect,15296
1628,GACHANTIVÁ,S,753,Municipio-Ciudad-ect,15293
1627,FLORESTA,S,753,Municipio-Ciudad-ect,15276
1626,FIRAVITOBA,S,753,Municipio-Ciudad-ect,15272
1625,EL ESPINO,S,753,Municipio-Ciudad-ect,15248
1624,EL COCUY,S,753,Municipio-Ciudad-ect,15244
1623,DUITAMA,S,753,Municipio-Ciudad-ect,15238
1622,CHIVOR,S,753,Municipio-Ciudad-ect,15236
1621,CHÍQUIZA,S,753,Municipio-Ciudad-ect,15232
1620,CUÍTIVA,S,753,Municipio-Ciudad-ect,15226
1619,CUCAITA,S,753,Municipio-Ciudad-ect,15224
1618,CUBARÁ,S,753,Municipio-Ciudad-ect,15223
1617,COVARACHÍA,S,753,Municipio-Ciudad-ect,15218
1616,CORRALES,S,753,Municipio-Ciudad-ect,15215
1615,COPER,S,753,Municipio-Ciudad-ect,15212
1614,CÓMBITA,S,753,Municipio-Ciudad-ect,15204
1613,CIÉNEGA,S,753,Municipio-Ciudad-ect,15189
1612,CHIVATÁ,S,753,Municipio-Ciudad-ect,15187
1611,CHITARAQUE,S,753,Municipio-Ciudad-ect,15185
1610,CHITA,S,753,Municipio-Ciudad-ect,15183
1609,CHISCAS,S,753,Municipio-Ciudad-ect,15180
1608,CHIQUINQUIRÁ,S,753,Municipio-Ciudad-ect,15176
1607,CHINAVITA,S,753,Municipio-Ciudad-ect,15172
1606,CERINZA,S,753,Municipio-Ciudad-ect,15162
1605,CAMPOHERMOSO,S,753,Municipio-Ciudad-ect,15135
1604,CALDAS,S,753,Municipio-Ciudad-ect,15131
1603,BUSBANZÁ,S,753,Municipio-Ciudad-ect,15114
1602,BUENAVISTA,S,753,Municipio-Ciudad-ect,15109
1601,BRICEÑO,S,753,Municipio-Ciudad-ect,15106
1600,BOYACÁ,S,753,Municipio-Ciudad-ect,15104
1599,BOAVITA,S,753,Municipio-Ciudad-ect,15097
1598,BETÉITIVA,S,753,Municipio-Ciudad-ect,15092
1597,BERBEO,S,753,Municipio-Ciudad-ect,15090
1596,BELÉN,S,753,Municipio-Ciudad-ect,15087
1595,ARCABUCO,S,753,Municipio-Ciudad-ect,15051
1594,AQUITANIA,S,753,Municipio-Ciudad-ect,15047
1593,ALMEIDA,S,753,Municipio-Ciudad-ect,15022
1592,TUNJA,S,753,Municipio-Ciudad-ect,15001
1591,ZAMBRANO,S,752,Municipio-Ciudad-ect,13894
1590,VILLANUEVA,S,752,Municipio-Ciudad-ect,13873
1589,TURBANÁ,S,752,Municipio-Ciudad-ect,13838
1588,TURBACO,S,752,Municipio-Ciudad-ect,13836
1587,TIQUISIO,S,752,Municipio-Ciudad-ect,13810
1586,TALAIGUA NUEVO,S,752,Municipio-Ciudad-ect,13780
1585,SOPLAVIENTO,S,752,Municipio-Ciudad-ect,13760
1584,SIMITÍ,S,752,Municipio-Ciudad-ect,13744
1583,SANTA ROSA DEL SUR,S,752,Municipio-Ciudad-ect,13688
1582,SANTA ROSA,S,752,Municipio-Ciudad-ect,13683
1581,SANTA CATALINA,S,752,Municipio-Ciudad-ect,13673
1580,SAN PABLO,S,752,Municipio-Ciudad-ect,13670
1579,SAN MARTÍN DE LOBA,S,752,Municipio-Ciudad-ect,13667
1578,SAN JUAN NEPOMUCENO,S,752,Municipio-Ciudad-ect,13657
1577,SAN JACINTO DEL CAUCA,S,752,Municipio-Ciudad-ect,13655
1576,SAN JACINTO,S,752,Municipio-Ciudad-ect,13654
1575,SAN FERNANDO,S,752,Municipio-Ciudad-ect,13650
1574,SAN ESTANISLAO,S,752,Municipio-Ciudad-ect,13647
1573,SAN CRISTÓBAL,S,752,Municipio-Ciudad-ect,13620
1572,RÍO VIEJO,S,752,Municipio-Ciudad-ect,13600
1571,REGIDOR,S,752,Municipio-Ciudad-ect,13580
1570,PINILLOS,S,752,Municipio-Ciudad-ect,13549
1569,MORALES,S,752,Municipio-Ciudad-ect,13473
1568,MOMPÓS,S,752,Municipio-Ciudad-ect,13468
1567,MONTECRISTO,S,752,Municipio-Ciudad-ect,13458
1566,MARÍA LA BAJA,S,752,Municipio-Ciudad-ect,13442
1565,MARGARITA,S,752,Municipio-Ciudad-ect,13440
1564,MAHATES,S,752,Municipio-Ciudad-ect,13433
1563,MAGANGUÉ,S,752,Municipio-Ciudad-ect,13430
1562,HATILLO DE LOBA,S,752,Municipio-Ciudad-ect,13300
1561,EL PEÑÓN,S,752,Municipio-Ciudad-ect,13268
1560,EL GUAMO,S,752,Municipio-Ciudad-ect,13248
1559,EL CARMEN DE BOLÍVAR,S,752,Municipio-Ciudad-ect,13244
1558,CLEMENCIA,S,752,Municipio-Ciudad-ect,13222
1557,CÓRDOBA,S,752,Municipio-Ciudad-ect,13212
1556,CICUCO,S,752,Municipio-Ciudad-ect,13188
1555,CANTAGALLO,S,752,Municipio-Ciudad-ect,13160
1554,CALAMAR,S,752,Municipio-Ciudad-ect,13140
1553,BARRANCO DE LOBA,S,752,Municipio-Ciudad-ect,13074
1552,ARROYOHONDO,S,752,Municipio-Ciudad-ect,13062
1551,ARJONA,S,752,Municipio-Ciudad-ect,13052
1550,ARENAL,S,752,Municipio-Ciudad-ect,13042
1549,ALTOS DEL ROSARIO,S,752,Municipio-Ciudad-ect,13030
1548,ACHÍ,S,752,Municipio-Ciudad-ect,13006
1547,CARTAGENA DE INDIAS,S,752,Municipio-Ciudad-ect,13001
1546,USIACURÍ,S,751,Municipio-Ciudad-ect,8849
1545,TUBARÁ,S,751,Municipio-Ciudad-ect,8832
1544,SUAN,S,751,Municipio-Ciudad-ect,8770
1543,SOLEDAD,S,751,Municipio-Ciudad-ect,8758
1542,SANTO TOMÁS,S,751,Municipio-Ciudad-ect,8685
1541,SANTA LUCÍA,S,751,Municipio-Ciudad-ect,8675
1540,SABANALARGA,S,751,Municipio-Ciudad-ect,8638
1539,SABANAGRANDE,S,751,Municipio-Ciudad-ect,8634
1538,REPELÓN,S,751,Municipio-Ciudad-ect,8606
